NAME,ELEVATION,DATE,PRCP,SNWD,TMAX,TMIN
"GREAT FALLS AIRPORT, MT US",1116.8,1/8/2016,0,5.1,16,-1
"GREAT FALLS AIRPORT, MT US",1116.8,1/9/2016,0,5.1,10,-7
"GREAT FALLS AIRPORT, MT US",1116.8,1/10/2016,0,5.1,31,8
"GREAT FALLS AIRPORT, MT US",1116.8,1/11/2016,0,5.1,31,13
"GREAT FALLS AIRPORT, MT US",1116.8,1/12/2016,0,3.9,39,30
"GREAT FALLS AIRPORT, MT US",1116.8,1/13/2016,0,3.1,42,35
"GREAT FALLS AIRPORT, MT US",1116.8,1/14/2016,0.22,1.2,38,28
"GREAT FALLS AIRPORT, MT US",1116.8,1/15/2016,0,2,29,16
"GREAT FALLS AIRPORT, MT US",1116.8,1/16/2016,0.09,1.2,16,9
"GREAT FALLS AIRPORT, MT US",1116.8,1/17/2016,0.03,3.1,30,1
"GREAT FALLS AIRPORT, MT US",1116.8,1/18/2016,0,2,43,24
"GREAT FALLS AIRPORT, MT US",1116.8,1/19/2016,0,1.2,39,25
"GREAT FALLS AIRPORT, MT US",1116.8,1/20/2016,0.04,1.2,36,20
"GREAT FALLS AIRPORT, MT US",1116.8,1/21/2016,0,1.2,41,24
"GREAT FALLS AIRPORT, MT US",1116.8,1/22/2016,0,1.2,49,36
"GREAT FALLS AIRPORT, MT US",1116.8,1/23/2016,0.09,0,48,30
"GREAT FALLS AIRPORT, MT US",1116.8,1/24/2016,0.01,0,40,29
"GREAT FALLS AIRPORT, MT US",1116.8,1/25/2016,0,0,40,24
"GREAT FALLS AIRPORT, MT US",1116.8,1/26/2016,0,0,47,27
"GREAT FALLS AIRPORT, MT US",1116.8,1/27/2016,0,0,55,39
"GREAT FALLS AIRPORT, MT US",1116.8,1/28/2016,0,0,58,43
"GREAT FALLS AIRPORT, MT US",1116.8,1/29/2016,0,0,44,32
"GREAT FALLS AIRPORT, MT US",1116.8,1/30/2016,0,0,43,22
"GREAT FALLS AIRPORT, MT US",1116.8,1/31/2016,0,0,39,20
"GREAT FALLS AIRPORT, MT US",1116.8,2/1/2016,0.01,0,34,16
"GREAT FALLS AIRPORT, MT US",1116.8,2/2/2016,0,0,35,17
"GREAT FALLS AIRPORT, MT US",1116.8,2/3/2016,0,0,38,14
"GREAT FALLS AIRPORT, MT US",1116.8,2/4/2016,0,0,44,24
"GREAT FALLS AIRPORT, MT US",1116.8,2/5/2016,0,0,49,26
"GREAT FALLS AIRPORT, MT US",1116.8,2/6/2016,0.02,0,44,26
"GREAT FALLS AIRPORT, MT US",1116.8,2/7/2016,0,0,45,19
"GREAT FALLS AIRPORT, MT US",1116.8,2/8/2016,0,0,62,30
"GREAT FALLS AIRPORT, MT US",1116.8,2/9/2016,0,0,63,38
"GREAT FALLS AIRPORT, MT US",1116.8,2/10/2016,0,0,58,36
"GREAT FALLS AIRPORT, MT US",1116.8,2/11/2016,0,0,58,31
"GREAT FALLS AIRPORT, MT US",1116.8,2/12/2016,0,0,59,27
"GREAT FALLS AIRPORT, MT US",1116.8,2/13/2016,0,0,50,33
"GREAT FALLS AIRPORT, MT US",1116.8,2/14/2016,0,0,51,35
"GREAT FALLS AIRPORT, MT US",1116.8,2/15/2016,0,0,51,28
"GREAT FALLS AIRPORT, MT US",1116.8,2/16/2016,0,0,54,34
"GREAT FALLS AIRPORT, MT US",1116.8,2/17/2016,0,0,53,37
"GREAT FALLS AIRPORT, MT US",1116.8,2/18/2016,0,0,57,35
"GREAT FALLS AIRPORT, MT US",1116.8,2/19/2016,0,0,50,34
"GREAT FALLS AIRPORT, MT US",1116.8,2/20/2016,0,0,44,31
"GREAT FALLS AIRPORT, MT US",1116.8,2/21/2016,0,0,46,20
"GREAT FALLS AIRPORT, MT US",1116.8,2/22/2016,0,0,43,19
"GREAT FALLS AIRPORT, MT US",1116.8,2/23/2016,0,0,46,19
"GREAT FALLS AIRPORT, MT US",1116.8,2/24/2016,0,0,42,11
"GREAT FALLS AIRPORT, MT US",1116.8,2/25/2016,0,0,59,17
"GREAT FALLS AIRPORT, MT US",1116.8,2/26/2016,0,0,65,31
"GREAT FALLS AIRPORT, MT US",1116.8,2/27/2016,0,0,54,23
"GREAT FALLS AIRPORT, MT US",1116.8,2/28/2016,0,0,57,23
"GREAT FALLS AIRPORT, MT US",1116.8,2/29/2016,0,0,47,21
"GREAT FALLS AIRPORT, MT US",1116.8,3/1/2016,0,0,49,20
"GREAT FALLS AIRPORT, MT US",1116.8,3/2/2016,0,0,49,27
"GREAT FALLS AIRPORT, MT US",1116.8,3/3/2016,0,0,62,30
"GREAT FALLS AIRPORT, MT US",1116.8,3/4/2016,0,0,60,29
"GREAT FALLS AIRPORT, MT US",1116.8,3/5/2016,0,0,66,38
"GREAT FALLS AIRPORT, MT US",1116.8,3/6/2016,0.04,0,64,32
"GREAT FALLS AIRPORT, MT US",1116.8,3/7/2016,0,0,55,26
"GREAT FALLS AIRPORT, MT US",1116.8,3/8/2016,0,0,49,21
"GREAT FALLS AIRPORT, MT US",1116.8,3/9/2016,0,0,51,22
"GREAT FALLS AIRPORT, MT US",1116.8,3/10/2016,0,0,68,38
"GREAT FALLS AIRPORT, MT US",1116.8,3/11/2016,0,0,56,35
"GREAT FALLS AIRPORT, MT US",1116.8,3/12/2016,0,0,60,36
"GREAT FALLS AIRPORT, MT US",1116.8,3/13/2016,0,0,57,34
"GREAT FALLS AIRPORT, MT US",1116.8,3/14/2016,0.08,0,49,29
"GREAT FALLS AIRPORT, MT US",1116.8,3/15/2016,0,0,47,25
"GREAT FALLS AIRPORT, MT US",1116.8,3/16/2016,0,0,47,18
"GREAT FALLS AIRPORT, MT US",1116.8,3/17/2016,0.01,0,38,14
"GREAT FALLS AIRPORT, MT US",1116.8,3/18/2016,0,0,40,11
"GREAT FALLS AIRPORT, MT US",1116.8,3/19/2016,0,0,55,10
"GREAT FALLS AIRPORT, MT US",1116.8,3/20/2016,0,0,68,36
"GREAT FALLS AIRPORT, MT US",1116.8,3/21/2016,0,0,61,31
"GREAT FALLS AIRPORT, MT US",1116.8,3/22/2016,0.23,0,38,24
"GREAT FALLS AIRPORT, MT US",1116.8,3/23/2016,0.03,1.2,50,22
"GREAT FALLS AIRPORT, MT US",1116.8,3/24/2016,0,0,56,32
"GREAT FALLS AIRPORT, MT US",1116.8,3/25/2016,0.02,0,40,23
"GREAT FALLS AIRPORT, MT US",1116.8,3/26/2016,0,0,52,22
"GREAT FALLS AIRPORT, MT US",1116.8,3/27/2016,0,0,56,23
"GREAT FALLS AIRPORT, MT US",1116.8,3/28/2016,0,0,50,30
"GREAT FALLS AIRPORT, MT US",1116.8,3/29/2016,0,0,44,25
"GREAT FALLS AIRPORT, MT US",1116.8,3/30/2016,0,0,55,21
"GREAT FALLS AIRPORT, MT US",1116.8,3/31/2016,0.09,0,48,30
"GREAT FALLS AIRPORT, MT US",1116.8,4/1/2016,0,0,65,36
"GREAT FALLS AIRPORT, MT US",1116.8,4/2/2016,0,0,72,38
"GREAT FALLS AIRPORT, MT US",1116.8,4/3/2016,0,0,67,37
"GREAT FALLS AIRPORT, MT US",1116.8,4/4/2016,0.02,0,72,30
"GREAT FALLS AIRPORT, MT US",1116.8,4/5/2016,0.11,0,53,32
"GREAT FALLS AIRPORT, MT US",1116.8,4/6/2016,0,0,64,39
"GREAT FALLS AIRPORT, MT US",1116.8,4/7/2016,0,0,66,32
"GREAT FALLS AIRPORT, MT US",1116.8,4/8/2016,0,0,77,30
"GREAT FALLS AIRPORT, MT US",1116.8,4/9/2016,0,0,63,43
"GREAT FALLS AIRPORT, MT US",1116.8,4/10/2016,0,0,53,34
"GREAT FALLS AIRPORT, MT US",1116.8,4/11/2016,0,0,71,24
"GREAT FALLS AIRPORT, MT US",1116.8,4/12/2016,0.01,0,73,37
"GREAT FALLS AIRPORT, MT US",1116.8,4/13/2016,0.24,0,59,34
"GREAT FALLS AIRPORT, MT US",1116.8,4/14/2016,0.65,0,45,34
"GREAT FALLS AIRPORT, MT US",1116.8,4/15/2016,0.76,1.2,35,30
"GREAT FALLS AIRPORT, MT US",1116.8,4/16/2016,0,2,51,25
"GREAT FALLS AIRPORT, MT US",1116.8,4/17/2016,0,0,60,24
"GREAT FALLS AIRPORT, MT US",1116.8,4/18/2016,0,0,61,25
"GREAT FALLS AIRPORT, MT US",1116.8,4/19/2016,0,0,71,30
"GREAT FALLS AIRPORT, MT US",1116.8,4/20/2016,0,0,72,33
"GREAT FALLS AIRPORT, MT US",1116.8,4/21/2016,0,0,79,37
"GREAT FALLS AIRPORT, MT US",1116.8,4/22/2016,0,0,72,43
"GREAT FALLS AIRPORT, MT US",1116.8,4/23/2016,0.65,0,52,39
"GREAT FALLS AIRPORT, MT US",1116.8,4/24/2016,0.02,0,50,38
"GREAT FALLS AIRPORT, MT US",1116.8,4/25/2016,0.03,0,44,35
"GREAT FALLS AIRPORT, MT US",1116.8,4/26/2016,0.04,0,42,34
"GREAT FALLS AIRPORT, MT US",1116.8,4/27/2016,0.2,0,39,33
"GREAT FALLS AIRPORT, MT US",1116.8,4/28/2016,0.1,0,43,32
"GREAT FALLS AIRPORT, MT US",1116.8,4/29/2016,0,0,54,35
"GREAT FALLS AIRPORT, MT US",1116.8,4/30/2016,0,0,53,35
"GREAT FALLS AIRPORT, MT US",1116.8,5/1/2016,0,0,64,30
"GREAT FALLS AIRPORT, MT US",1116.8,5/2/2016,0,0,72,33
"GREAT FALLS AIRPORT, MT US",1116.8,5/3/2016,0,0,79,36
"GREAT FALLS AIRPORT, MT US",1116.8,5/4/2016,0,0,81,43
"GREAT FALLS AIRPORT, MT US",1116.8,5/5/2016,0,0,80,42
"GREAT FALLS AIRPORT, MT US",1116.8,5/6/2016,0.01,0,56,45
"GREAT FALLS AIRPORT, MT US",1116.8,5/7/2016,0,0,72,38
"GREAT FALLS AIRPORT, MT US",1116.8,5/8/2016,0,0,81,48
"GREAT FALLS AIRPORT, MT US",1116.8,5/9/2016,0.57,0,48,36
"GREAT FALLS AIRPORT, MT US",1116.8,5/10/2016,0.09,0,44,34
"GREAT FALLS AIRPORT, MT US",1116.8,5/11/2016,0.02,0,58,29
"GREAT FALLS AIRPORT, MT US",1116.8,5/12/2016,0,0,63,34
"GREAT FALLS AIRPORT, MT US",1116.8,5/13/2016,0,0,51,33
"GREAT FALLS AIRPORT, MT US",1116.8,5/14/2016,0,0,59,35
"GREAT FALLS AIRPORT, MT US",1116.8,5/15/2016,0,0,55,35
"GREAT FALLS AIRPORT, MT US",1116.8,5/16/2016,0,0,67,42
"GREAT FALLS AIRPORT, MT US",1116.8,5/17/2016,0,0,73,38
"GREAT FALLS AIRPORT, MT US",1116.8,5/18/2016,0.01,0,75,48
"GREAT FALLS AIRPORT, MT US",1116.8,5/19/2016,0.1,0,63,47
"GREAT FALLS AIRPORT, MT US",1116.8,5/20/2016,0.39,0,50,42
"GREAT FALLS AIRPORT, MT US",1116.8,5/21/2016,0.58,0,47,40
"GREAT FALLS AIRPORT, MT US",1116.8,5/22/2016,0,0,57,40
"GREAT FALLS AIRPORT, MT US",1116.8,5/23/2016,0.12,0,54,41
"GREAT FALLS AIRPORT, MT US",1116.8,5/24/2016,0,0,62,37
"GREAT FALLS AIRPORT, MT US",1116.8,5/25/2016,0,0,68,36
"GREAT FALLS AIRPORT, MT US",1116.8,5/26/2016,0.1,0,68,41
"GREAT FALLS AIRPORT, MT US",1116.8,5/27/2016,0,0,67,37
"GREAT FALLS AIRPORT, MT US",1116.8,5/28/2016,0,0,63,38
"GREAT FALLS AIRPORT, MT US",1116.8,5/29/2016,0,0,72,41
"GREAT FALLS AIRPORT, MT US",1116.8,5/30/2016,0.05,0,62,40
"GREAT FALLS AIRPORT, MT US",1116.8,5/31/2016,0,0,64,40
"GREAT FALLS AIRPORT, MT US",1116.8,6/1/2016,0,0,75,37
"GREAT FALLS AIRPORT, MT US",1116.8,6/2/2016,0,0,74,52
"GREAT FALLS AIRPORT, MT US",1116.8,6/3/2016,0,0,77,48
"GREAT FALLS AIRPORT, MT US",1116.8,6/4/2016,0,0,83,45
"GREAT FALLS AIRPORT, MT US",1116.8,6/5/2016,0,0,85,46
"GREAT FALLS AIRPORT, MT US",1116.8,6/6/2016,0,0,84,48
"GREAT FALLS AIRPORT, MT US",1116.8,6/7/2016,0.02,0,89,53
"GREAT FALLS AIRPORT, MT US",1116.8,6/8/2016,0.01,0,92,61
"GREAT FALLS AIRPORT, MT US",1116.8,6/9/2016,0,0,81,53
"GREAT FALLS AIRPORT, MT US",1116.8,6/10/2016,0.01,0,81,51
"GREAT FALLS AIRPORT, MT US",1116.8,6/11/2016,0.11,0,66,52
"GREAT FALLS AIRPORT, MT US",1116.8,6/12/2016,0,0,73,42
"GREAT FALLS AIRPORT, MT US",1116.8,6/13/2016,0,0,79,39
"GREAT FALLS AIRPORT, MT US",1116.8,6/14/2016,0.21,0,69,40
"GREAT FALLS AIRPORT, MT US",1116.8,6/15/2016,0.13,0,66,38
"GREAT FALLS AIRPORT, MT US",1116.8,6/16/2016,0.07,0,66,45
"GREAT FALLS AIRPORT, MT US",1116.8,6/17/2016,0,0,71,40
"GREAT FALLS AIRPORT, MT US",1116.8,6/18/2016,0.02,0,80,48
"GREAT FALLS AIRPORT, MT US",1116.8,6/19/2016,0,0,73,44
"GREAT FALLS AIRPORT, MT US",1116.8,6/20/2016,0,0,83,36
"GREAT FALLS AIRPORT, MT US",1116.8,6/21/2016,0,0,82,46
"GREAT FALLS AIRPORT, MT US",1116.8,6/22/2016,0,0,80,39
"GREAT FALLS AIRPORT, MT US",1116.8,6/23/2016,0,0,90,47
"GREAT FALLS AIRPORT, MT US",1116.8,6/24/2016,0.35,0,66,47
"GREAT FALLS AIRPORT, MT US",1116.8,6/25/2016,0,0,73,48
"GREAT FALLS AIRPORT, MT US",1116.8,6/26/2016,0,0,79,44
"GREAT FALLS AIRPORT, MT US",1116.8,6/27/2016,0,0,83,44
"GREAT FALLS AIRPORT, MT US",1116.8,6/28/2016,0.03,0,90,54
"GREAT FALLS AIRPORT, MT US",1116.8,6/29/2016,0,0,84,50
"GREAT FALLS AIRPORT, MT US",1116.8,6/30/2016,0,0,89,55
"GREAT FALLS AIRPORT, MT US",1116.8,7/1/2016,0,0,90,53
"GREAT FALLS AIRPORT, MT US",1116.8,7/2/2016,0,0,90,54
"GREAT FALLS AIRPORT, MT US",1116.8,7/3/2016,0,0,88,56
"GREAT FALLS AIRPORT, MT US",1116.8,7/4/2016,0,0,81,50
"GREAT FALLS AIRPORT, MT US",1116.8,7/5/2016,0,0,76,41
"GREAT FALLS AIRPORT, MT US",1116.8,7/6/2016,0.05,0,66,45
"GREAT FALLS AIRPORT, MT US",1116.8,7/7/2016,0,0,80,45
"GREAT FALLS AIRPORT, MT US",1116.8,7/8/2016,0.01,0,89,54
"GREAT FALLS AIRPORT, MT US",1116.8,7/9/2016,0.07,0,86,51
"GREAT FALLS AIRPORT, MT US",1116.8,7/10/2016,0.02,0,66,49
"GREAT FALLS AIRPORT, MT US",1116.8,7/11/2016,0.73,0,69,48
"GREAT FALLS AIRPORT, MT US",1116.8,7/12/2016,0,0,78,49
"GREAT FALLS AIRPORT, MT US",1116.8,7/13/2016,0,0,75,50
"GREAT FALLS AIRPORT, MT US",1116.8,7/14/2016,0,0,78,44
"GREAT FALLS AIRPORT, MT US",1116.8,7/15/2016,0.03,0,82,47
"GREAT FALLS AIRPORT, MT US",1116.8,7/16/2016,0,0,75,47
"GREAT FALLS AIRPORT, MT US",1116.8,7/17/2016,0.2,0,79,44
"GREAT FALLS AIRPORT, MT US",1116.8,7/18/2016,0.09,0,87,54
"GREAT FALLS AIRPORT, MT US",1116.8,7/19/2016,0,0,94,54
"GREAT FALLS AIRPORT, MT US",1116.8,7/20/2016,0,0,90,52
"GREAT FALLS AIRPORT, MT US",1116.8,7/21/2016,0,0,92,50
"GREAT FALLS AIRPORT, MT US",1116.8,7/22/2016,0,0,95,54
"GREAT FALLS AIRPORT, MT US",1116.8,7/23/2016,0,0,82,54
"GREAT FALLS AIRPORT, MT US",1116.8,7/24/2016,0,0,87,48
"GREAT FALLS AIRPORT, MT US",1116.8,7/25/2016,0,0,91,50
"GREAT FALLS AIRPORT, MT US",1116.8,7/26/2016,0,0,92,52
"GREAT FALLS AIRPORT, MT US",1116.8,7/27/2016,0,0,86,51
"GREAT FALLS AIRPORT, MT US",1116.8,7/28/2016,0,0,86,54
"GREAT FALLS AIRPORT, MT US",1116.8,7/29/2016,0,0,88,55
"GREAT FALLS AIRPORT, MT US",1116.8,7/30/2016,0,0,97,54
"GREAT FALLS AIRPORT, MT US",1116.8,7/31/2016,0,0,89,50
"GREAT FALLS AIRPORT, MT US",1116.8,8/1/2016,0,0,84,45
"GREAT FALLS AIRPORT, MT US",1116.8,8/2/2016,0,0,95,45
"GREAT FALLS AIRPORT, MT US",1116.8,8/3/2016,0,0,75,51
"GREAT FALLS AIRPORT, MT US",1116.8,8/4/2016,0,0,82,45
"GREAT FALLS AIRPORT, MT US",1116.8,8/5/2016,0,0,91,48
"GREAT FALLS AIRPORT, MT US",1116.8,8/6/2016,0,0,88,51
"GREAT FALLS AIRPORT, MT US",1116.8,8/7/2016,0,0,81,47
"GREAT FALLS AIRPORT, MT US",1116.8,8/8/2016,0.02,0,87,49
"GREAT FALLS AIRPORT, MT US",1116.8,8/9/2016,0.78,0,81,48
"GREAT FALLS AIRPORT, MT US",1116.8,8/10/2016,0,0,73,48
"GREAT FALLS AIRPORT, MT US",1116.8,8/11/2016,0,0,80,50
"GREAT FALLS AIRPORT, MT US",1116.8,8/12/2016,0,0,80,51
"GREAT FALLS AIRPORT, MT US",1116.8,8/13/2016,0,0,85,47
"GREAT FALLS AIRPORT, MT US",1116.8,8/14/2016,0,0,89,56
"GREAT FALLS AIRPORT, MT US",1116.8,8/15/2016,0,0,88,49
"GREAT FALLS AIRPORT, MT US",1116.8,8/16/2016,0,0,94,52
"GREAT FALLS AIRPORT, MT US",1116.8,8/17/2016,0,0,88,54
"GREAT FALLS AIRPORT, MT US",1116.8,8/18/2016,0.31,0,65,48
"GREAT FALLS AIRPORT, MT US",1116.8,8/19/2016,0,0,70,41
"GREAT FALLS AIRPORT, MT US",1116.8,8/20/2016,0,0,82,43
"GREAT FALLS AIRPORT, MT US",1116.8,8/21/2016,0,0,91,49
"GREAT FALLS AIRPORT, MT US",1116.8,8/22/2016,0,0,81,55
"GREAT FALLS AIRPORT, MT US",1116.8,8/23/2016,0.01,0,73,48
"GREAT FALLS AIRPORT, MT US",1116.8,8/24/2016,0,0,64,47
"GREAT FALLS AIRPORT, MT US",1116.8,8/25/2016,0,0,71,37
"GREAT FALLS AIRPORT, MT US",1116.8,8/26/2016,0,0,72,45
"GREAT FALLS AIRPORT, MT US",1116.8,8/27/2016,0,0,84,52
"GREAT FALLS AIRPORT, MT US",1116.8,8/28/2016,0,0,81,54
"GREAT FALLS AIRPORT, MT US",1116.8,8/29/2016,0,0,89,44
"GREAT FALLS AIRPORT, MT US",1116.8,8/30/2016,0,0,90,53
"GREAT FALLS AIRPORT, MT US",1116.8,8/31/2016,0,0,97,51
"GREAT FALLS AIRPORT, MT US",1116.8,9/1/2016,0,0,93,56
"GREAT FALLS AIRPORT, MT US",1116.8,9/2/2016,0,0,77,49
"GREAT FALLS AIRPORT, MT US",1116.8,9/3/2016,0,0,73,41
"GREAT FALLS AIRPORT, MT US",1116.8,9/4/2016,0.66,0,57,46
"GREAT FALLS AIRPORT, MT US",1116.8,9/5/2016,0.31,0,54,44
"GREAT FALLS AIRPORT, MT US",1116.8,9/6/2016,0.05,0,69,43
"GREAT FALLS AIRPORT, MT US",1116.8,9/7/2016,0,0,70,41
"GREAT FALLS AIRPORT, MT US",1116.8,9/8/2016,0.03,0,68,44
"GREAT FALLS AIRPORT, MT US",1116.8,9/9/2016,0.01,0,67,41
"GREAT FALLS AIRPORT, MT US",1116.8,9/10/2016,0,0,79,48
"GREAT FALLS AIRPORT, MT US",1116.8,9/11/2016,0.23,0,63,40
"GREAT FALLS AIRPORT, MT US",1116.8,9/12/2016,0.04,0,46,35
"GREAT FALLS AIRPORT, MT US",1116.8,9/13/2016,0,0,61,27
"GREAT FALLS AIRPORT, MT US",1116.8,9/14/2016,0,0,69,36
"GREAT FALLS AIRPORT, MT US",1116.8,9/15/2016,0,0,73,38
"GREAT FALLS AIRPORT, MT US",1116.8,9/16/2016,0,0,78,44
"GREAT FALLS AIRPORT, MT US",1116.8,9/17/2016,0,0,71,53
"GREAT FALLS AIRPORT, MT US",1116.8,9/18/2016,0,0,71,44
"GREAT FALLS AIRPORT, MT US",1116.8,9/19/2016,0,0,71,40
"GREAT FALLS AIRPORT, MT US",1116.8,9/20/2016,0.07,0,62,45
"GREAT FALLS AIRPORT, MT US",1116.8,9/21/2016,0.47,0,50,46
"GREAT FALLS AIRPORT, MT US",1116.8,9/22/2016,0.29,0,56,47
"GREAT FALLS AIRPORT, MT US",1116.8,9/23/2016,0.06,0,61,42
"GREAT FALLS AIRPORT, MT US",1116.8,9/24/2016,0,0,64,40
"GREAT FALLS AIRPORT, MT US",1116.8,9/25/2016,0,0,70,39
"GREAT FALLS AIRPORT, MT US",1116.8,9/26/2016,0,0,78,46
"GREAT FALLS AIRPORT, MT US",1116.8,9/27/2016,0,0,84,45
"GREAT FALLS AIRPORT, MT US",1116.8,9/28/2016,0,0,67,36
"GREAT FALLS AIRPORT, MT US",1116.8,9/29/2016,0,0,76,40
"GREAT FALLS AIRPORT, MT US",1116.8,9/30/2016,0,0,79,45
"GREAT FALLS AIRPORT, MT US",1116.8,10/1/2016,0.08,0,74,43
"GREAT FALLS AIRPORT, MT US",1116.8,10/2/2016,0.06,0,58,35
"GREAT FALLS AIRPORT, MT US",1116.8,10/3/2016,0.85,0,48,43
"GREAT FALLS AIRPORT, MT US",1116.8,10/4/2016,0.04,0,48,36
"GREAT FALLS AIRPORT, MT US",1116.8,10/5/2016,0.05,0,41,34
"GREAT FALLS AIRPORT, MT US",1116.8,10/6/2016,0.02,0,42,33
"GREAT FALLS AIRPORT, MT US",1116.8,10/7/2016,0.01,0,53,28
"GREAT FALLS AIRPORT, MT US",1116.8,10/8/2016,0,0,69,43
"GREAT FALLS AIRPORT, MT US",1116.8,10/9/2016,0,0,69,34
"GREAT FALLS AIRPORT, MT US",1116.8,10/10/2016,0.12,0,35,27
"GREAT FALLS AIRPORT, MT US",1116.8,10/11/2016,0.04,0,32,21
"GREAT FALLS AIRPORT, MT US",1116.8,10/12/2016,0,0,57,17
"GREAT FALLS AIRPORT, MT US",1116.8,10/13/2016,0,0,65,33
"GREAT FALLS AIRPORT, MT US",1116.8,10/14/2016,0,0,64,44
"GREAT FALLS AIRPORT, MT US",1116.8,10/15/2016,0,0,60,37
"GREAT FALLS AIRPORT, MT US",1116.8,10/16/2016,0.03,0,57,34
"GREAT FALLS AIRPORT, MT US",1116.8,10/17/2016,0.01,0,56,34
"GREAT FALLS AIRPORT, MT US",1116.8,10/18/2016,0,0,56,39
"GREAT FALLS AIRPORT, MT US",1116.8,10/19/2016,0,0,57,32
"GREAT FALLS AIRPORT, MT US",1116.8,10/20/2016,0,0,61,33
"GREAT FALLS AIRPORT, MT US",1116.8,10/21/2016,0,0,63,41
"GREAT FALLS AIRPORT, MT US",1116.8,10/22/2016,0.13,0,57,35
"GREAT FALLS AIRPORT, MT US",1116.8,10/23/2016,0,0,58,29
"GREAT FALLS AIRPORT, MT US",1116.8,10/24/2016,0,0,61,30
"GREAT FALLS AIRPORT, MT US",1116.8,10/25/2016,0,0,65,40
"GREAT FALLS AIRPORT, MT US",1116.8,10/26/2016,0,0,61,42
"GREAT FALLS AIRPORT, MT US",1116.8,10/27/2016,0,0,71,48
"GREAT FALLS AIRPORT, MT US",1116.8,10/28/2016,0,0,60,37
"GREAT FALLS AIRPORT, MT US",1116.8,10/29/2016,0,0,52,37
"GREAT FALLS AIRPORT, MT US",1116.8,10/30/2016,0.07,0,66,46
"GREAT FALLS AIRPORT, MT US",1116.8,10/31/2016,0.25,0,54,43
"GREAT FALLS AIRPORT, MT US",1116.8,11/1/2016,0,0,57,39
"GREAT FALLS AIRPORT, MT US",1116.8,11/2/2016,0,0,56,42
"GREAT FALLS AIRPORT, MT US",1116.8,11/3/2016,0,0,66,39
"GREAT FALLS AIRPORT, MT US",1116.8,11/4/2016,0,0,68,31
"GREAT FALLS AIRPORT, MT US",1116.8,11/5/2016,0,0,69,41
"GREAT FALLS AIRPORT, MT US",1116.8,11/6/2016,0,0,64,31
"GREAT FALLS AIRPORT, MT US",1116.8,11/7/2016,0,0,61,27
"GREAT FALLS AIRPORT, MT US",1116.8,11/8/2016,0,0,71,45
"GREAT FALLS AIRPORT, MT US",1116.8,11/9/2016,0,0,71,41
"GREAT FALLS AIRPORT, MT US",1116.8,11/10/2016,0,0,55,29
"GREAT FALLS AIRPORT, MT US",1116.8,11/11/2016,0,0,69,37
"GREAT FALLS AIRPORT, MT US",1116.8,11/12/2016,0,0,68,43
"GREAT FALLS AIRPORT, MT US",1116.8,11/13/2016,0,0,59,44
"GREAT FALLS AIRPORT, MT US",1116.8,11/14/2016,0,0,63,43
"GREAT FALLS AIRPORT, MT US",1116.8,11/15/2016,0.06,0,61,41
"GREAT FALLS AIRPORT, MT US",1116.8,11/16/2016,0.19,1.2,48,31
"GREAT FALLS AIRPORT, MT US",1116.8,11/17/2016,0.03,1.2,34,27
"GREAT FALLS AIRPORT, MT US",1116.8,11/18/2016,0,0,39,16
"GREAT FALLS AIRPORT, MT US",1116.8,11/19/2016,0,0,54,28
"GREAT FALLS AIRPORT, MT US",1116.8,11/20/2016,0,0,58,33
"GREAT FALLS AIRPORT, MT US",1116.8,11/21/2016,0,0,51,27
"GREAT FALLS AIRPORT, MT US",1116.8,11/22/2016,0,0,49,25
"GREAT FALLS AIRPORT, MT US",1116.8,11/23/2016,0,0,47,30
"GREAT FALLS AIRPORT, MT US",1116.8,11/24/2016,0,0,45,30
"GREAT FALLS AIRPORT, MT US",1116.8,11/25/2016,0,0,52,30
"GREAT FALLS AIRPORT, MT US",1116.8,11/26/2016,0,0,57,31
"GREAT FALLS AIRPORT, MT US",1116.8,11/27/2016,0,0,49,23
"GREAT FALLS AIRPORT, MT US",1116.8,11/28/2016,0,0,39,24
"GREAT FALLS AIRPORT, MT US",1116.8,11/29/2016,0,0,38,18
"GREAT FALLS AIRPORT, MT US",1116.8,11/30/2016,0,0,37,16
"GREAT FALLS AIRPORT, MT US",1116.8,12/1/2016,0.14,0,40,27
"GREAT FALLS AIRPORT, MT US",1116.8,12/2/2016,0.01,3.1,33,20
"GREAT FALLS AIRPORT, MT US",1116.8,12/3/2016,0,2,42,26
"GREAT FALLS AIRPORT, MT US",1116.8,12/4/2016,0,0,42,20
"GREAT FALLS AIRPORT, MT US",1116.8,12/5/2016,0.02,1.2,20,-2
"GREAT FALLS AIRPORT, MT US",1116.8,12/6/2016,0,1.2,5,-3
"GREAT FALLS AIRPORT, MT US",1116.8,12/7/2016,0,1.2,2,-5
"GREAT FALLS AIRPORT, MT US",1116.8,12/8/2016,0,1.2,3,-7
"GREAT FALLS AIRPORT, MT US",1116.8,12/9/2016,0.05,1.2,2,-6
"GREAT FALLS AIRPORT, MT US",1116.8,12/10/2016,0,2,11,-5
"GREAT FALLS AIRPORT, MT US",1116.8,12/11/2016,0.02,2,7,-5
"GREAT FALLS AIRPORT, MT US",1116.8,12/12/2016,0.07,2,6,-11
"GREAT FALLS AIRPORT, MT US",1116.8,12/13/2016,0,3.1,4,-16
"GREAT FALLS AIRPORT, MT US",1116.8,12/14/2016,0,2,5,-15
